3671.0,343.0
455.0,3697.0
1086.0,2918.0
3524.0,476.0
2270.0,1730.0
1028.0,2972.0
457.0,3595.0
2220.0,1780.0
763.0,3237.0
2832.0,1168.0
1374.0,2626.0
2428.0,1576.0
2987.0,1045.0
2874.0,1126.0
714.0,3286.0
3595.0,405.0
3089.0,955.0
958.0,3044.0
3403.0,609.0
1637.0,2363.0
2062.0,1938.0
2184.0,1816.0
3187.0,823.0
1135.0,2867.0
2803.0,1225.0
476.0,3540.0
1679.0,2321.0
3217.0,783.0
2683.0,1317.0
1230.0,2770.0
3648.0,366.0
3356.0,644.0
2935.0,1065.0
1435.0,2565.0
3304.0,696.0
1479.0,2521.0
1893.0,2107.0
2910.0,1094.0
2657.0,1357.0
1416.0,2584.0
921.0,3079.0
2622.0,1378.0
1197.0,2809.0
562.0,3450.0
514.0,3516.0
2380.0,1622.0
585.0,3415.0
3101.0,907.0
3146.0,854.0
1532.0,2468.0
2024.0,1976.0
1855.0,2149.0
538.0,3486.0
814.0,3216.0
3429.0,571.0
1786.0,2228.0
2459.0,1541.0
3024.0,978.0
615.0,3387.0
1497.0,2503.0
3495.0,509.0
694.0,3320.0
3333.0,667.0
2717.0,1283.0
3021.0,995.0
880.0,3120.0
2318.0,1682.0
2507.0,1493.0
3125.0,875.0
1990.0,2014.0
2481.0,1519.0
2764.0,1236.0
1759.0,2251.0
3271.0,729.0
1811.0,2191.0
846.0,3154.0
3599.0,401.0
2150.0,1854.0
2096.0,1904.0
1332.0,2668.0
656.0,3380.0
3457.0,551.0
2533.0,1473.0
1957.0,2043.0
911.0,3117.0
1260.0,2740.0
3249.0,751.0
3472.0,530.0
2115.0,1903.0
1915.0,2085.0
1734.0,2270.0
1304.0,2696.0
2568.0,1440.0
2005.0,1995.0
995.0,3005.0
1171.0,2829.0
1606.0,2394.0
2339.0,1663.0
2591.0,1409.0
