360.0,3644.0
3671.0,373.0
2204.0,1814.0
2110.0,1916.0
463.0,3539.0
518.0,3484.0
2518.0,1482.0
2945.0,1059.0
3144.0,858.0
2885.0,1115.0
734.0,3266.0
552.0,3448.0
426.0,3574.0
2706.0,1294.0
3339.0,661.0
3094.0,920.0
2224.0,1776.0
2666.0,1334.0
2552.0,1448.0
1119.0,2883.0
1485.0,2515.0
2741.0,1259.0
1619.0,2381.0
390.0,3616.0
2464.0,1536.0
766.0,3234.0
2268.0,1732.0
2819.0,1181.0
3488.0,514.0
1211.0,2789.0
1076.0,2924.0
594.0,3408.0
1888.0,2112.0
3301.0,699.0
2999.0,1001.0
1284.0,2716.0
1455.0,2545.0
3276.0,726.0
1182.0,2832.0
2633.0,1367.0
1919.0,2081.0
947.0,3053.0
1358.0,2642.0
1800.0,2200.0
3170.0,830.0
1674.0,2326.0
2033.0,1987.0
1577.0,2423.0
3429.0,571.0
1950.0,2050.0
3451.0,549.0
3240.0,764.0
1148.0,2852.0
3618.0,396.0
2969.0,1031.0
917.0,3083.0
1535.0,2481.0
2408.0,1608.0
3585.0,417.0
1646.0,2354.0
3395.0,609.0
3377.0,627.0
1327.0,2673.0
2370.0,1638.0
688.0,3312.0
1055.0,2951.0
2593.0,1411.0
2434.0,1590.0
3578.0,466.0
1427.0,2583.0
872.0,3128.0
1709.0,2297.0
1766.0,2234.0
1389.0,2611.0
2305.0,1701.0
3518.0,482.0
3033.0,967.0
891.0,3109.0
2343.0,1663.0
652.0,3348.0
1024.0,2976.0
2001.0,2003.0
617.0,3383.0
2860.0,1154.0
2776.0,1224.0
1323.0,2713.0
2785.0,1215.0
3091.0,951.0
2450.0,1550.0
2611.0,1403.0
1827.0,2173.0
3208.0,800.0
1757.0,2253.0
2058.0,1942.0
2093.0,1935.0
3663.0,381.0
3537.0,469.0
842.0,3158.0
802.0,3198.0
3044.0,956.0
